date,id,username,content,likes,rts,views
2023-04-04 01:55:33+00:00,1643069764326109184,hinchas_entre23,"LA ""ROJA"" SE IMPONE A LA ""CELESTE"" 

Chile derrotó 2-0 a Uruguay por el Sudamericano Sub-17. El combinado chileno suma su primera y se coloca como 3ero del grupo A. 

⚽️🔴 33' A. Hales, 59' I. Román 

✍️ @JoseAlonso1849

#uruguay #chile #sudamericano #futbol #sub17 https://t.co/6p0KQnNGKz",0,0,44.0
2023-04-04 01:54:22+00:00,1643069468317306881,webechileno,"Encuesta Cadem: 95% apoya que Carabineros use armas de servicio ante situaciones de violencia.
En el 2019 la sociedad #rechazaba dicha medida hoy día es un clamor popular.

#Tendencia #Chile #CarabinerosDeTodos https://t.co/rdimtu70bg",0,0,9.0
2023-04-04 01:54:20+00:00,1643069459349790722,cretamal1300,@camila_vallejo Oye #CamilaVallejos hace rato que #Chile quiere mirar hacia el futuro. Además tu eres empleada en el @GobiernodeChile que nos pertenece a todos los #Chilenos y no al PC que es minoría.,0,0,1.0
2023-04-04 01:53:41+00:00,1643069293922222081,NaomieXx3,"☺️🍃❤️ I love it 
#Atardecer #Chile  🇨🇱 https://t.co/udcRWQIjEG",0,0,4.0
2023-04-04 01:52:45+00:00,1643069060530184194,AGdeportesNews,"#AGChile 🇨🇱 | ""Fue un partido muy intenso, hay que virar la página (...) estamos conformes con el rendimiento de hoy"". ✅

🎙️ Declaraciones de Francisco Valdés, arquero de #Chile 🇨🇱, luego de ganarle 2-0 a #Uruguay 🇺🇾 en el #SudamericanoSub17. ⚽🏆

🎥 Informa: @SidneyGalarza11 https://t.co/s9a6UjBQQz",1,1,72.0
2023-04-04 01:50:33+00:00,1643068505514729473,RevistaElAgora,"Marco Sotomayor: ""La U tiene que hacer la pérdida de jugar sin Fernandez""

#LaTribuna #UdeChile #LeandroFernandez #fútbolchileno #IniciaRadio #chile #universidaddechile #lau https://t.co/TZItCTOqVy",0,0,62.0
2023-04-04 01:50:15+00:00,1643068432005382144,christianpino,"📍#Chicureo Nueva #charlasdeactualidad en #casajacinta donde además de analizar la última encuesta @Cadem_cl debatimos del momento actual de la seguridad en #Chile
📍Vitacura - Las Condes - Chicureo - Viña Del Mar 
📞 Wsp +56 9 92494569 https://t.co/eHrMpkKi1b",3,0,3402.0
2023-04-04 01:50:10+00:00,1643068410635382785,CanarYnnovA,#incendios #bomberos #firefighter #fire #fuego #incendio #incendiosforestales #inc #emergencias #o #fireman #seguridad #fogo #ndios #firefighting #bomberosvoluntarios #extintores #bombeiros #incendioforestal  #chile #bombero #medioambiente #argentina #feuerwehr #carrobomba #bell,0,0,32.0
2023-04-04 01:49:36+00:00,1643068267672551424,El_Ciudadano,#Chile Diputado Mulet destacó aprobación de proyecto que impulsa energías renovables en matriz local: 60 por ciento deberá venir de fuentes limpias https://t.co/ClkHtF1rwQ,3,1,1354.0
2023-04-04 01:48:17+00:00,1643067934766399489,lado_mx,#Chile: Rosalía presume su amor por dulces mexicanos y aguachile. https://t.co/csEPRu6YEG,0,0,10.0
2023-04-04 01:47:57+00:00,1643067851127898112,EcPeloteros,"[RESUMEN] #Chile se impuso a #Uruguay (2-0) en la Jornada 3 del Grupo A del #SudamericanoSub17 

Más detalles ➡️ https://t.co/tQ47GlMSYR https://t.co/So2dv4BGLa",0,0,33.0
2023-04-04 01:47:53+00:00,1643067835071995904,jacklfg,#Chile próximamente,0,0,1.0
2023-04-04 01:46:38+00:00,1643067523464667137,PortalPortuario,Arriba al Puerto de San Antonio camión escáner que sustituirá unidad inoperativa - https://t.co/mqFkmeAlRR #Aduanas #SanAntonio #Chile #CamiónEscáner https://t.co/KtKwRXf1UT,0,0,134.0
2023-04-04 01:43:27+00:00,1643066719559208960,kroxtuber,nadi me ve u.u :( #vtuber #twutcvh #chile,0,0,4.0
2023-04-04 01:41:36+00:00,1643066255572713472,CanarYnnovA,#incendios #bomberos #firefighter #fire #fuego #incendio #incendiosforestales #inc #emergencias #o #fireman #seguridad #fogo #ndios #firefighting #bomberosvoluntarios #extintores #bombeiros #incendioforestal  #chile #bombero #medioambiente #argentina #feuerwehr #carrobomba #bell,0,0,22.0
2023-04-04 01:40:59+00:00,1643066100115025920,AGdeportesNews,"#AGChile 🇨🇱 | ¡PRIMERA VICTORIA EN EL TORNEO! ✅

🎙️ Declaraciones de Alejandro Hales, delantero de #Chile 🇨🇱 tras ganar por 2-0 a #Uruguay 🇺🇾 en el #SudamericanoSub17. ⚽🏆

📌 Próximo rival: #Colombia 🇨🇴, el miércoles a las 16h30. 

🎥 Informa: @SidneyGalarza11 https://t.co/vvvtTonaRh",1,1,67.0
2023-04-04 01:40:00+00:00,1643065850872856576,ESPNUruguay,"#Uruguay perdió 2-0 ante #Chile y comprometió su clasificación al hexagonal final del #Sudamericano Sub 17.

https://t.co/poysHdOWd2",2,0,1689.0
2023-04-04 01:39:30+00:00,1643065725571981313,magda_lena_vf,"Veo honorarios de neurólog@s vs  de psiquiatras. Harto neurólog@ que cobra 50 mil y muchos psiq que cobran +88 mil. En tiempos en que la #SaludMental de #Chile anda por el suelo y el bolsillo casi $0, creo que hay que evaluar si es justo.",0,0,13.0
2023-04-04 01:37:28+00:00,1643065214852628482,PacoGalaz,@LuisMesina1 Y hay que quitarle a los #Carabineros y #FFAA su sistema de pensiones privilegiado que lo pagamos con impuestos y a nosotros nos cagan con pensiones de mierda. #Chile #AFP #Pensiones #Boric,0,0,6.0
2023-04-04 01:37:08+00:00,1643065131117445125,PatriotaChile8,"🔴 @GabrielBoric  Para estos querías estar en la MONEDA?...  Si yo fuera Presidenta, quedaría en la historia como la mejor, hasta los zurdos me amarían.
🔹""Chile no se Vende""🔹
#Chile #Chilenos #Rechazo #apruebo
@rodolfocarter
Gracias: @Carabdechile
@canal13 @Mega",0,0,25.0
2023-04-04 01:37:06+00:00,1643065123001491457,ChileAlertaApp,"Información de Senapred
Se actualiza Alerta Temprana Preventiva para la Región de Arica y Parinacota por evento zoosanitario - Región de Arica y Parin...
https://t.co/gvpfojCbO2

#SENAPRED #CHILE",1,0,1196.0
2023-04-04 01:35:07+00:00,1643064622532919298,AgenciaAnadolu,"El #telescopio más grande del mundo explora el #espacio desde #Chile.

https://t.co/6FX7Wu8bQW https://t.co/hwsCTJEDhs",0,0,32.0
2023-04-04 01:35:00+00:00,1643064592686350338,meteoredcl,"🤔 ¿Cómo estará el #TiempoAtmosférico en #Chile 🇨🇱, mañana #martes #04DeAbril?

👉 #Pronóstico actualizado para tu ciudad: https://t.co/K4O2XyD2vu

📰 Sección de noticias: https://t.co/5yK5RkmgP7 https://t.co/RthsLA088T",3,1,375.0
2023-04-04 01:34:06+00:00,1643064366106017792,AlvarezPrOsorno,"@Parisi_oficial Sin duda, como ente internacional, distinto sería establecer indicaciones.
No vivimos en una burbuja, aprendemos de los buenos ejemplos.
Desterrar discursos de odio, partidos tipo ""familia"" ,la historia de la humanidad nos da muestras en que terminan 😌😌😌
#Chile",0,0,106.0
2023-04-04 01:33:35+00:00,1643064236313317377,giginator_,"#Chile, which accounts for 1/4 of the world’s mined #copper, posted its lowest monthly production in 6 years on Friday.

#miningnews #commodities https://t.co/AJ7gbZrMRL",14,4,1312.0
2023-04-04 01:30:12+00:00,1643063384479244288,clsismos,"[21:04] Sismo a 13 km al este de Huasco, magnitud: 3.0, profundidad: 35 km #sismos #temblor #chile",2,0,311.0
2023-04-04 01:30:01+00:00,1643063341852573704,risapayasa,"Unapatataenmodoseriedad
#DOGE #Cancun #Gintonic #chile #Abril2023 https://t.co/YOh01O2Jgh",1,0,760.0
2023-04-04 01:29:58+00:00,1643063328921509891,LMEDINANC,"Definitvamente el @GobiernodeChile  ya no da risa, sino pena. No escuchan, no dialogan, se amurran y se van. Dando un portazo a la comisión de seguridad del @senado y a #Chile. Penosa la gestión. https://t.co/qs9AFlvr3x",0,0,16.0
2023-04-04 01:26:54+00:00,1643062556452323328,espartacocl,"@nayibbukele un 78% de los Chilenos apoya su gestión. Enviados como conduce su Gobierno.( CADEM).Felicitaciones. #MasBukele, para el desarrollo de.
 #ElSalvador y #Chile.",0,0,5.0
2023-04-04 01:26:06+00:00,1643062352944807939,jhope__cl,"[📌 | 03.04.23] Aparicion de #JHOPE en el nuevo anuncio de BTS para Hyundai en Twitter 💜

©️ about_hyundai

————————
#방탄소년단 #남준 #석진 #윤기 #호석 #지민 #태형 #정국 #BTS #BANGTAN  #HYBELABELS #BIGHIT #HYBE  #ARMY #CHILE #KPOP

Dan🐞 https://t.co/f9DESeWEh7",1,0,51.0
2023-04-04 01:25:42+00:00,1643062252944121863,chile_sismos,Sismo: Fecha: 21:04 03/04/23 Lugar: 13 km al E de Huasco Profundidad: 35 km Magnitud: 3.0  🔗 https://t.co/NGk0kUtNJs #chile #sismos https://t.co/cAnZW1krlO,0,0,191.0
2023-04-04 01:24:49+00:00,1643062033233920000,EMSC,#Earthquake (#sismo) M3.0 strikes 36 km NW of #Vallenar (#Chile) 20 min ago. More info: https://t.co/IUSBpfkGaT,1,0,634.0
2023-04-04 01:24:28+00:00,1643061944826429440,Servar_,"A #50AñosDelGolpe #GolpeDeEstado
Democracia es memoria y futuro
#Historia #Chile #Dictadura ᅠ",0,0,49.0
2023-04-04 01:23:09+00:00,1643061611681271810,IMlifequin_i,Ladrón venezolano en #talca #chile https://t.co/IIQttdBPpt vía @YouTube,0,0,9.0
2023-04-04 01:22:37+00:00,1643061477870383104,BryanLasso06,"Declaraciones de Héctor Caputto, Dt de #Chile  🇨🇱 luego de la victoria 2x0 frente a #Uruguay 
#Sudamericano2023 @LaRoja #Sudamericanosub17 🏆⚽️ https://t.co/aqvIsDjar4",0,0,31.0
2023-04-04 01:22:36+00:00,1643061475156676611,Diario_EP,"...ha realizado una gira internacional en países como Madrid, Barcelona, Chile, Brasil y demás.
La obra había sido presentada en el 2019. Hoy, los actores vuelven y mostrarán nuevamente su talento en #Perú después de estar en escenarios de #Chile y #Brasil, este 2023. (2/2)",0,0,30.0
2023-04-04 01:22:26+00:00,1643061430231396355,Viejostiempos9,"#Valparaiso 1900, Colegio Ingles de Niñas #Chile #SigloXX #Colegios https://t.co/Nze5ho5XfX",15,1,277.0
2023-04-04 01:21:59+00:00,1643061318591602689,jungkook__cl,"[📌| 03.04.23]¡El video de promocion de #Jungkook para Calvin Klein ya esta disponible en Youtube!

🦄¡¡Todas a Youtube a romper récords!!

©️Daily_JKUpdate

#방탄소년단 #남준 #석진 #윤기 #호석 #지민 #태형 #정국 #BTS #BANGTAN  #HYBELABELS #BIGHIT #HYBE  #ARMY #CHILE #KPOP

Gery🦄 https://t.co/vBal7FIQA0",1,1,112.0
2023-04-04 01:21:08+00:00,1643061103163736066,juanicosas,@Senado_Chile Es lo que #Chile quiere,1,1,50.0
2023-04-04 01:20:14+00:00,1643060876742631425,freddycanales1,"#TVMentiras
#TelevisionChilena
#Chile
#CademMiente tambien.
 https://t.co/bgUZcmRCBd",0,0,3.0
2023-04-04 01:17:26+00:00,1643060173924098049,Andres_Vallejos,"@rodolfocarter @Carabdechile @GabrielBoric @Camara_cl @Senado_Chile @SubPrevDelito @SubseInterior @Segpres @AmuchChile @AChMChile @AMUR_CHILE @ChileYAAC @radiocarab Definitivamente #Chile tiene un Estadista sin Liderazgo, con Policías y FFAA debilitadas... Qué señal estamos dando al mundo?
Es muy peligroso dar la imagen de un país cuya Soberanía está endeble.
Boric pensó que manejar un @GobiernodeChile era igual que la FECH. 🙄",0,0,9.0
2023-04-04 01:17:10+00:00,1643060104688816128,1Truth_Matters_,"Para @Carolina_Toha cuándo las cosas no salen a su pinta en una votación democratica no es justo, se retira de la comisión, por éso no respetaron la decisión de #Chile respecto a #Constitucion, si es malo para #toha es bueno para el país @Carabdechile 
#LeyNainRetamalAhora https://t.co/B8hqNi50aH",0,0,39.0
2023-04-04 01:16:59+00:00,1643060058509434880,Canal_BoliviaTV,"#UnidadMóvil🔴|
El viceministro de Transporte, informó que a través de la firma de un convenio tripartito entre #Perú, #Chile y #Bolivia, el Gobierno nacional logró emitir más de 1.400 autorizaciones de transitabilidad al transporte pesado de nuestro país.
https://t.co/Zt4Q0HBQcX",1,0,122.0
2023-04-04 01:15:38+00:00,1643059720448536578,lmplanetafutbol,"#SUB17 CUESTA ARRIBA. @Uruguay perdió 2 a 0 ante #Chile en su segunda presentación en el Sudamericano de la categoría. Con un punto sobre 6, los gorrioncitos celestes deberán salir a ganar los dos partidos que les quedan (Ecuador y Brasil). https://t.co/qNmFfRAWDV",0,0,57.0
2023-04-04 01:15:36+00:00,1643059710705246208,KaTetmx,"Esta dinámica es la que esperamos los próximos días!
Estaré dándoles todos los detalles el análisis completo totalmente en vivo dentro de unos minutos en mi canal de YouTube Aquí está el enlace #AlertaSismica #Peru #EEUU #China #Mexico #Guatemala #Chile 👇
https://t.co/8LKzPQIi97 https://t.co/rk1FugUNRl",198,63,11952.0
2023-04-04 01:15:12+00:00,1643059609710542850,clsismos,"[20:49] Sismo a 20 km al norte de Mina La Escondida., magnitud: 2.6, profundidad: 91 km #sismos #temblor #chile",2,0,145.0
2023-04-04 01:15:09+00:00,1643059597299597312,superfutboluy,"#SUB17 CUESTA ARRIBA. @Uruguay perdió 2 a 0 ante #Chile en su segunda presentación en el Sudamericano de la categoría. Con un punto sobre 6, los gorrioncitos celestes deberán salir a ganar los dos partidos que les quedan (Ecuador y Brasil). https://t.co/pRXEUW8J0n",2,1,180.0
2023-04-04 01:13:22+00:00,1643059148349755395,pulsoguayaco,"Galápagos 2023: requisitos de ingreso para turistas 

https://t.co/2McyoeCx3p 

#EstadosUnidos #Ecuador #Alemania #Francia #Rusia #Letonia #Irlanda #PaísesBajos #Bélgica #ReinoUnido #España #Italia #Canadá #Chile #Colombia #México https://t.co/2mG6KBGG1g",0,0,33.0
2023-04-04 01:12:14+00:00,1643058866198925312,PastelesPablo,"Somos Pasteles Pablo ""de su origen a su mesa"" 
Ricos y deliciosos dulces de la Ligua 100% frescos 😋🍰
.
Haz tu pedido ahora mismo 
https://t.co/t9MWMCMyX2
.
.
#pastelespablo #desuorigenasumesa #dulcesdelaligua #food #comida #pastelesdelaligua #vregion #villaalemana #chile https://t.co/LrdxxacjTz",2,1,62.0
2023-04-04 01:10:18+00:00,1643058377189216257,DaelePlay,"EMPEZAMOS DIRECTAZO
Ven a pasarla bien un rato o a saludar!!!
#twitchstreamer #twitch #chile #directo
https://t.co/ewJjXf9pSD",0,0,38.0
2023-04-04 01:10:00+00:00,1643058303772119044,PimalordYt,"Hola, pongo este link para que Twitter me castigue....CASTIGAME PAPI TWITTER! xD

https://t.co/oNpmT8BkN9
https://t.co/oNpmT8BkN9
https://t.co/oNpmT8BkN9

#Vtuber #VtuberES #Chile #espanol",0,0,7.0
2023-04-04 01:09:26+00:00,1643058159127343111,Fabita66,"@montanertwiter @YouTube Bello mi querido @montanertwiter cuánto se te extraña en #Chile, falta escuchar tus canciones cerquita @Agradecidos_RM 💕💕",0,0,12.0
2023-04-04 01:08:43+00:00,1643057979246231560,freddycanales1,"#Republicano
#Pedofilo
#Rechazo
#Chile",0,0,3.0
2023-04-04 01:08:31+00:00,1643057929963163648,webechileno,"Ya basta de que la sociedad Chilena sea pateada por los  #cuicos por algunos #extranjeros que violan las leyes y por gestiones gubernamentales complacientes.. Falta #criterio para manejar un pais.

#Twitter #Chile",0,0,231.0
2023-04-04 01:08:22+00:00,1643057890922487808,natanolivos,"Impresentable el berrinche de la Ministra Tohá en la comisión de seguridad del @Senado_Chile 
O sea que al Gobierno solo le interesaba una indicación de las más de 100 que se debían revisar. 
Error tras error.
#Iquique #LeyNainRetamal #Chile #Senado https://t.co/YVTtFQenhC",9,2,384.0
2023-04-04 01:07:09+00:00,1643057584650219521,ratoncitox4,"Continuamos donde nos quedamos señores.
Stream: https://t.co/w5OesdsnOk
#DonkeyKong #Nintendo #supernintendo #Chile https://t.co/SMKjSJVG0C",0,0,18.0
2023-04-04 01:04:19+00:00,1643056871006191616,KaTetmx,"La zona de #lagunadelmaule en #Chile ha elevado su nivel de alerta el día de hoy! Conocida también como el Yellowstone Chileno tuvo su última erupción hace más de 1500 años hoy les daré toda la información que sabemos hasta ahora
https://t.co/8LKzPQIi97",129,23,7844.0
2023-04-04 01:03:19+00:00,1643056622124650496,ilustrador,"😱 Impresionante el tiempo de ensamblaje de este edificio prefabricado. La duda es: ¿En un país tan sísmico como #Chile, o todo el cinturón del pacifico, serviría este tipo de construcción? 🙄

#felizlunes #sismo #temblor #viral #Terremoto #arquitectura
https://t.co/3zOqoxNg3m",22,8,7424.0
2023-04-04 01:03:18+00:00,1643056615233298434,RRHHchile,"Nuestro equipo de profesionales cuenta con mas de 15 años de experiencia

https://t.co/OpKHFm4XHI

#linkconsultora 
#pyme #emprededores #emprende #asesoria #servicios #pymechile #emprendedoras #emprendimiento #asesores #contabilidad #recursoshumanos #remuneraciones 
#Chile https://t.co/DYDnJBkYi0",0,0,2.0
2023-04-04 01:03:11+00:00,1643056584925364224,saraoki,"Vean video 
Acá dice claramente que los tratados con la ONU no son vinculantes y para llegar a ser leyes es todo gracias a los políticos corruptos que tienen su precio $$$$ 
#Chile
#Iquique
Toha
#Concepcion
#NULOyEnContra
https://t.co/6GFGVLt9T2",1,1,178.0
2023-04-04 01:03:00+00:00,1643056539840786432,elpipila_mx,"⚠️PELIGRO⚠️. Un incendio🔥 fue declarado fuera de control en la región de Valparaíso, #Chile🇨🇱, donde cientos de hectáreas ardían frente a una incansable lucha de apagafuegos👨‍🚒🚒. Chile ha registrado numerosos siniestros de este tipo en las últimas semanas.
Crédito AgenciaQuinta https://t.co/mX7OZaFbev",1,0,51.0
2023-04-04 01:01:37+00:00,1643056192413917184,chile_sismos,Sismo: Fecha: 20:49 03/04/23 Lugar: 20 km al N de Mina La Escondida. Profundidad: 91 km Magnitud: 2.6  🔗 https://t.co/gbylwfgPUa #chile #sismos https://t.co/wfKVyNIKTg,0,0,198.0
2023-04-04 01:01:14+00:00,1643056097295495168,AFNChile,#DuffMcKagan - #StevenAdler - #Duff - #Steven - #AppetiteForDestruction - #GunsNRoses - #GNR - #AppetiteForNewsChile - #AFNChile - #Noticiario - #Noticias - #News - #Rock - #RockNRoll - #Chile. https://t.co/Y0BeeVQg4d,0,0,21.0
2023-04-04 01:00:21+00:00,1643055873047027717,EMSC,#Earthquake (#sismo) M2.6 strikes 148 km E of #Antofagasta (#Chile) 11 min ago. More info: https://t.co/6HDrBQmi0K,2,0,796.0
2023-04-04 01:00:04+00:00,1643055801207013377,Canal9Televida,"Debido al cambio, muchas personas del vecino país deciden viajar a la provincia para abastecerse de productos básicos: los alimentos y productos de limpieza son los más demandados.

#Mendoza #Chile 
https://t.co/UrkwG4qpmQ",0,0,198.0
2023-04-04 00:59:42+00:00,1643055712354852864,cataenriquez,"@daniel_nunez_a Yaaaaa y? Eso es relevante para #Chile ? Se acabará la delincuencia?, el desempleo?, las colas en los hospitales?, la inflación?..... ridículos, preocúpense de las necesidades de #Chile 

#Inepto #ElPeorGobiernoDeLaHistoria https://t.co/TKbTFvHmgC",0,0,6.0
2023-04-04 00:58:10+00:00,1643055323102474241,cazaofertascl,"Ofertas Mayorista 10 Bajos Precios válidas al 4 de abril 2023 🇨🇱🛒🔥🔥🔥 Velo aquí👇
https://t.co/6LkHo79T7H 🦉🏷️

·
#Chile #catalogo #folleto #Cazaofertas https://t.co/PBQR4m7oYP",0,0,40.0
2023-04-04 00:58:01+00:00,1643055285458595840,ToiletGuru,"Arturo Prat, born OTD in 1848, is a national hero of #Chile, killed in the Battle of Iquique during the War of the Pacific https://t.co/StZZC2uV2V #travel #history",1,0,59.0
2023-04-04 00:56:56+00:00,1643055016037560320,LMEDINANC,Verguenza de gob. Los  que hace unos días rasgaban vestiduras por la mesa de seguridad hoy abandonan la comisión de seguridad del @Senado_Chile . Nuevamente el @GobiernodeChile dando la espalda al tema + importante para #Chile según las encuestas.Que opina @DMatamala @biobio ?,0,0,21.0
2023-04-04 00:56:37+00:00,1643054934601142273,BluHrvstDigital,"From TheAssayCom "" Hot Chili Identifies New Cortaderas Cu Au Growth Potential "" published 4/4/2023 $HCH #Chile #Gold #ASX 
https://t.co/MiSro6GE7P",0,0,35.0
